Dates,SP5,SP10,Price,LAST,MA5RANK,MA10RANK
17/08/12,0.72,0.8,1418.160034,74.0286,0.79,0.88
20/08/12,0.72,0.7,1418.130005,73.6196,0.79,0.72
21/08/12,0.59,0.67,1413.170044,74.2331,0.78,0.72
22/08/12,0.45,0.65,1413.48999,73.2106,0.54,0.63
23/08/12,0.26,0.34,1402.079956,68.7117,0.24,0.46
24/08/12,0.4,0.57,1411.130005,71.1656,0.36,0.65
27/08/12,0.44,0.56,1410.439941,68.9162,0.25,0.54
28/08/12,0.43,0.5,1409.300049,67.6892,0.23,0.41
29/08/12,0.6,0.34,1410.48999,69.7342,0.58,0.36
30/08/12,0.32,0.23,1399.47998,66.4622,0.27,0.18
31/08/12,0.42,0.28,1406.579956,68.0982,0.5,0.24
04/09/12,0.4,0.31,1404.939941,67.6892,0.52,0.2
05/09/12,0.36,0.3,1403.439941,67.0757,0.35,0.23
06/09/12,0.86,0.86,1432.119995,74.8466,0.85,0.81
07/09/12,0.85,0.83,1437.920044,77.3006,0.88,0.81
10/09/12,0.8,0.71,1429.079956,75.2556,0.83,0.81
11/09/12,0.84,0.78,1433.560059,76.6871,0.89,0.9
12/09/12,0.53,0.81,1436.560059,77.0961,0.65,0.83
13/09/12,0.76,0.98,1459.98999,81.3906,0.75,0.99
14/09/12,0.89,0.96,1465.77002,82.4131,0.81,0.96
17/09/12,0.82,0.95,1461.189941,80.4481,0.7,0.95
18/09/12,0.75,0.93,1459.319946,79.6334,0.63,0.92
19/09/12,0.44,0.81,1461.050049,78.2077,0.33,0.64
20/09/12,0.37,0.72,1460.26001,78.2077,0.3,0.56
21/09/12,0.44,0.83,1460.150024,77.6423,0.36,0.61
24/09/12,0.43,0.71,1456.890015,76.4228,0.34,0.53
25/09/12,0.2,0.44,1441.589966,73.374,0.25,0.32
26/09/12,0.15,0.15,1433.319946,69.6356,0.12,0.1
27/09/12,0.27,0.19,1447.150024,73.4818,0.32,0.16
28/09/12,0.21,0.18,1440.670044,71.8624,0.27,0.17
01/10/12,0.52,0.21,1444.48999,71.6024,0.45,0.18
02/10/12,0.66,0.2,1445.75,71.8053,0.62,0.22
03/10/12,0.52,0.28,1450.98999,70.9939,0.39,0.19
04/10/12,0.74,0.37,1461.400024,74.645,0.67,0.37
05/10/12,0.71,0.43,1460.930054,74.645,0.67,0.45
08/10/12,0.6,0.6,1455.880005,73.8337,0.58,0.56
09/10/12,0.25,0.53,1441.47998,69.9797,0.44,0.54
10/10/12,0.08,0.16,1432.560059,68.1542,0.13,0.22
11/10/12,0.08,0.25,1432.839966,69.574,0.17,0.39
12/10/12,0.1,0.12,1428.589966,67.7485,0.13,0.28
15/10/12,0.39,0.26,1440.130005,70.7911,0.52,0.47
16/10/12,0.76,0.4,1454.920044,74.4939,0.78,0.67
17/10/12,0.83,0.31,1460.910034,74.8988,0.76,0.52
18/10/12,0.83,0.28,1457.339966,74.2915,0.79,0.48
19/10/12,0.29,0.04,1433.189941,70.4453,0.46,0.29
22/10/12,0.13,0.22,1433.819946,69.0283,0.15,0.45
23/10/12,0.01,0.06,1413.109985,65.9919,0.08,0.36
24/10/12,0.01,0.03,1408.75,63.5628,0.04,0.13
25/10/12,0.15,0.1,1412.969971,64.9798,0.16,0.3
26/10/12,0.12,0,1411.939941,63.9676,0.19,0.07
31/10/12,0.42,0,1412.160034,64.3725,0.42,0.02
01/11/12,0.7,0.01,1427.589966,68.2186,0.75,0.09
02/11/12,0.45,0,1414.199951,65.3846,0.53,0.04
05/11/12,0.54,0.11,1417.26001,65.1822,0.57,0.18
06/11/12,0.7,0.28,1428.390015,69.4332,0.78,0.53
07/11/12,0.06,0.11,1394.530029,61.1336,0.1,0.2
08/11/12,0.04,0.03,1377.51001,54.251,0.03,0.02
09/11/12,0.04,0.03,1379.849976,55.4656,0.06,0.02
12/11/12,0.01,0.04,1380.030029,55.668,0,0.07
13/11/12,0.2,0.02,1374.530029,54.0486,0.13,0.01
14/11/12,0.16,0,1355.48999,47.9757,0.17,0
15/11/12,0.15,0.01,1353.329956,47.5709,0.12,0.01
16/11/12,0.22,0.02,1359.880005,50.8097,0.27,0.02
19/11/12,0.68,0.05,1386.890015,56.2753,0.65,0.03
20/11/12,0.89,0.35,1387.810059,58.502,0.96,0.4
21/11/12,0.93,0.65,1391.030029,58.9069,0.98,0.75
23/11/12,1,0.86,1409.150024,64.3725,0.99,0.89
26/11/12,0.74,0.82,1406.290039,62.753,0.81,0.81
27/11/12,0.62,0.78,1398.939941,60.5263,0.59,0.79
28/11/12,0.75,0.94,1409.930054,64.5749,0.81,0.99
29/11/12,0.57,0.99,1415.949951,65.9919,0.59,1
30/11/12,0.61,0.96,1416.180054,66.3968,0.71,0.97
03/12/12,0.62,0.73,1409.459961,64.3725,0.72,0.84
04/12/12,0.36,0.68,1407.050049,63.7652,0.45,0.72
05/12/12,0.31,0.66,1409.280029,67.4089,0.56,0.85
06/12/12,0.39,0.51,1413.939941,67.0041,0.51,0.64
07/12/12,0.57,0.61,1418.069946,68.8259,0.76,0.71
10/12/12,0.64,0.68,1418.550049,69.6356,0.82,0.88
11/12/12,0.75,0.64,1427.839966,72.2672,0.77,0.79
12/12/12,0.71,0.59,1428.47998,72.4696,0.81,0.73
13/12/12,0.46,0.45,1419.449951,70.0405,0.53,0.64
14/12/12,0.32,0.49,1413.579956,69.8381,0.48,0.67
17/12/12,0.48,0.73,1430.359985,74.6964,0.62,0.89
18/12/12,0.76,0.88,1446.790039,78.499,0.83,0.89
19/12/12,0.74,0.69,1435.810059,77.0325,0.86,0.87
20/12/12,0.89,0.78,1443.689941,78.6585,0.89,0.86
21/12/12,0.41,0.55,1430.150024,75.6098,0.48,0.64
24/12/12,0.17,0.39,1426.660034,73.1707,0.16,0.51
26/12/12,0.22,0.29,1419.829956,70.5285,0.1,0.38
27/12/12,0.11,0.39,1418.099976,71.3415,0.08,0.53
28/12/12,0.08,0.27,1402.430054,66.8699,0.05,0.31
31/12/12,0.44,0.38,1426.189941,74.187,0.51,0.43
02/01/13,0.99,0.62,1462.420044,80.8554,0.96,0.55
03/01/13,0.98,0.76,1459.369995,81.6701,0.96,0.63
04/01/13,1,0.74,1466.469971,83.2994,1,0.64
07/01/13,0.94,0.91,1461.890015,81.0591,0.87,0.67
08/01/13,0.32,0.89,1457.150024,79.6334,0.39,0.74
09/01/13,0.5,0.93,1461.02002,79.8371,0.36,0.87
10/01/13,0.57,0.93,1472.119995,83.5031,0.47,0.92
11/01/13,0.64,1,1472.050049,83.2994,0.61,0.98
14/01/13,0.69,0.91,1470.680054,82.6884,0.67,0.82
15/01/13,0.66,0.55,1472.339966,83.7067,0.71,0.59
16/01/13,0.47,0.61,1472.630005,83.5031,0.43,0.55
17/01/13,0.61,0.63,1480.939941,84.1463,0.51,0.51
18/01/13,0.72,0.76,1485.97998,85.5691,0.67,0.63
22/01/13,0.8,0.88,1492.560059,86.9919,0.69,0.78
23/01/13,0.82,0.87,1494.810059,86.7886,0.69,0.76
24/01/13,0.68,0.69,1494.819946,87.8049,0.7,0.6
25/01/13,0.73,0.84,1502.959961,88.4146,0.63,0.64
28/01/13,0.54,0.81,1500.180054,87.1951,0.42,0.59
29/01/13,0.65,0.88,1507.839966,88.2353,0.52,0.6
30/01/13,0.52,0.79,1501.959961,87.4239,0.36,0.56
31/01/13,0.31,0.56,1498.109985,87.6268,0.36,0.53
01/02/13,0.64,0.76,1513.170044,88.641,0.51,0.51
04/02/13,0.24,0.39,1495.709961,85.8012,0.29,0.33
05/02/13,0.56,0.56,1511.290039,87.4239,0.39,0.43
06/02/13,0.7,0.58,1512.119995,87.8296,0.42,0.39
07/02/13,0.32,0.46,1509.390015,87.6268,0.34,0.36
08/02/13,0.86,0.6,1517.930054,88.8438,0.69,0.5
11/02/13,0.51,0.48,1517.01001,88.4381,0.51,0.41
12/02/13,0.54,0.61,1519.430054,88.8438,0.51,0.51
13/02/13,0.63,0.68,1520.329956,88.8438,0.56,0.5
14/02/13,0.48,0.48,1521.380005,87.4239,0.33,0.33
15/02/13,0.46,0.77,1519.790039,86.8154,0.31,0.51
19/02/13,0.67,0.68,1530.939941,88.641,0.4,0.52
20/02/13,0.26,0.38,1511.949951,86.6126,0.27,0.34
21/02/13,0.21,0.3,1502.420044,85.1927,0.26,0.29
22/02/13,0.32,0.36,1515.599976,86.0041,0.35,0.26
25/02/13,0.03,0.11,1487.849976,82.9615,0.14,0.18
26/02/13,0.23,0.15,1496.939941,83.57,0.22,0.19
27/02/13,0.72,0.33,1515.98999,86.2069,0.51,0.27
28/02/13,0.37,0.3,1514.680054,86.0041,0.39,0.33
01/03/13,0.93,0.36,1518.199951,86.8154,0.78,0.41
04/03/13,0.9,0.29,1525.199951,86.2069,0.66,0.26
05/03/13,0.88,0.83,1539.790039,87.8296,0.61,0.51
06/03/13,0.88,0.93,1541.459961,87.6268,0.62,0.58
07/03/13,0.87,0.82,1544.26001,88.0325,0.57,0.56
08/03/13,0.86,0.99,1551.180054,88.641,0.67,0.76
11/03/13,0.74,0.97,1556.219971,88.641,0.45,0.71
12/03/13,0.58,0.89,1552.47998,88.4381,0.44,0.54
13/03/13,0.55,0.91,1554.52002,88.641,0.43,0.57
14/03/13,0.62,0.93,1563.22998,89.6552,0.48,0.57
15/03/13,0.42,0.85,1560.699951,89.2495,0.43,0.59
18/03/13,0.34,0.46,1552.099976,88.8438,0.42,0.42
19/03/13,0.24,0.4,1548.339966,88.0325,0.31,0.38
20/03/13,0.27,0.49,1558.709961,88.664,0.28,0.38
21/03/13,0.19,0.26,1545.800049,88.0567,0.26,0.31
22/03/13,0.44,0.33,1556.890015,88.2591,0.32,0.32
25/03/13,0.41,0.31,1551.689941,88.664,0.46,0.35
26/03/13,0.44,0.41,1563.77002,88.8664,0.36,0.34
27/03/13,0.78,0.3,1562.849976,88.8664,0.46,0.26
28/03/13,0.64,0.39,1569.189941,90.081,0.65,0.39
01/04/13,0.56,0.42,1562.170044,89.0688,0.39,0.32
02/04/13,0.45,0.62,1570.25,88.664,0.31,0.36
03/04/13,0.17,0.19,1553.689941,86.6397,0.17,0.17
04/04/13,0.17,0.47,1559.97998,87.6518,0.15,0.27
05/04/13,0.18,0.2,1553.280029,87.8542,0.22,0.27
08/04/13,0.19,0.4,1563.069946,88.8664,0.36,0.3
09/04/13,0.74,0.31,1568.609985,88.4615,0.66,0.25
10/04/13,0.9,0.71,1587.72998,90.8907,0.77,0.5
11/04/13,0.96,0.69,1593.369995,91.2955,0.79,0.42
12/04/13,0.85,0.73,1588.849976,90.8907,0.65,0.48
15/04/13,0.06,0.04,1552.359985,86.0606,0.09,0.08
16/04/13,0.09,0.57,1574.569946,87.4747,0.05,0.36
17/04/13,0.01,0.05,1552.01001,84.2424,0.02,0.02
18/04/13,0,0.03,1541.609985,84.0404,0.03,0.02
19/04/13,0.37,0.07,1555.25,83.8384,0.15,0.02
22/04/13,0.13,0.1,1562.5,85.0505,0.11,0.04
23/04/13,0.9,0.05,1578.780029,86.0606,0.67,0.03
24/04/13,0.96,0.03,1578.790039,87.6768,0.83,0.05
25/04/13,0.92,0.18,1585.160034,88.6869,0.9,0.14
26/04/13,0.8,0.81,1582.23999,87.8788,0.74,0.53
29/04/13,0.71,0.58,1593.609985,88.0808,0.69,0.37
30/04/13,0.79,0.96,1597.569946,88.6869,0.53,0.72
01/05/13,0.27,0.92,1582.699951,87.4747,0.22,0.68
02/05/13,0.72,0.93,1597.589966,89.2929,0.62,0.82
03/05/13,0.81,0.96,1614.420044,91.1111,0.78,0.85
06/05/13,0.79,0.87,1617.5,91.9192,0.81,0.84
07/05/13,0.99,0.95,1625.959961,92.5101,0.92,0.78
08/05/13,0.93,0.95,1632.689941,92.915,0.86,0.71
09/05/13,0.58,0.9,1626.670044,93.1313,0.69,0.82
10/05/13,0.69,0.86,1633.699951,93.9394,0.68,0.86
13/05/13,0.46,0.8,1633.77002,93.3333,0.49,0.78
14/05/13,0.73,0.99,1650.339966,93.7374,0.49,0.9
15/05/13,0.92,0.97,1658.780029,93.7374,0.43,0.72
16/05/13,0.7,0.78,1650.469971,93.5354,0.3,0.61
17/05/13,0.92,0.93,1667.469971,93.9394,0.45,0.57
20/05/13,0.67,0.83,1666.290039,94.1414,0.42,0.53
21/05/13,0.48,0.77,1669.160034,94.3434,0.44,0.52
22/05/13,0.35,0.64,1655.349976,93.3333,0.32,0.3
23/05/13,0.05,0.43,1650.51001,93.3333,0.26,0.22
24/05/13,0.05,0.41,1649.599976,93.1313,0.21,0.28
28/05/13,0.14,0.31,1660.060059,92.7273,0.15,0.19
29/05/13,0.18,0.05,1648.359985,91.7172,0.16,0.15
30/05/13,0.34,0.25,1654.410034,91.9192,0.18,0.16
31/05/13,0.04,0,1630.73999,90.101,0.05,0.04
03/06/13,0.03,0.02,1640.420044,90.5051,0.13,0.06
04/06/13,0.06,0,1631.380005,89.2929,0.08,0.02
05/06/13,0.01,0,1608.900024,88.0808,0.03,0.02
06/06/13,0.21,0.04,1622.560059,89.8785,0.35,0.1
07/06/13,0.35,0.16,1643.380005,91.0931,0.49,0.19
10/06/13,0.57,0.08,1642.810059,90.4858,0.67,0.18
11/06/13,0.76,0.07,1626.130005,87.247,0.28,0.06
12/06/13,0.16,0.01,1612.52002,85.2227,0.03,0
13/06/13,0.24,0.36,1636.359985,88.664,0.1,0.26
14/06/13,0.11,0.12,1626.72998,88.8664,0.2,0.25
17/06/13,0.62,0.4,1639.040039,89.6761,0.84,0.5
18/06/13,0.98,0.89,1651.810059,90.8907,1,0.77
19/06/13,0.24,0.38,1628.930054,87.0445,0.2,0.16
20/06/13,0.04,0,1588.189941,78.1376,0,0
21/06/13,0.01,0.01,1592.430054,79.1498,0.01,0.01
24/06/13,0,0.01,1573.089966,76.4706,0,0.02
25/06/13,0.06,0.1,1588.030029,79.9189,0.03,0.05
26/06/13,0.7,0.07,1603.26001,82.1501,0.97,0.04
27/06/13,0.81,0.18,1613.199951,85.3955,1,0.17
28/06/13,0.94,0.08,1606.280029,84.9899,1,0.12
01/07/13,0.88,0.06,1614.959961,85.1626,0.97,0.05
02/07/13,0.55,0.18,1614.079956,84.9594,0.84,0.31
03/07/13,0.37,0.72,1615.410034,83.7398,0.22,0.95
05/07/13,0.82,0.83,1631.890015,84.8178,0.45,0.95
08/07/13,0.81,0.99,1640.459961,85.0202,0.46,1
09/07/13,0.97,0.98,1652.319946,86.8421,0.77,0.99
10/07/13,0.96,0.92,1652.619995,86.6397,0.86,0.86
11/07/13,0.99,0.96,1675.02002,90.6883,0.98,0.9
12/07/13,0.97,1,1680.189941,91.7004,0.99,0.98
15/07/13,0.87,0.98,1682.5,91.8864,0.94,0.98
16/07/13,0.74,0.94,1676.26001,91.6836,0.93,0.98
17/07/13,0.44,0.96,1680.910034,91.0751,0.45,0.99
18/07/13,0.46,0.89,1689.369995,91.0751,0.32,0.93
19/07/13,0.46,0.87,1692.089966,91.4807,0.35,0.94
22/07/13,0.69,0.79,1695.530029,91.4807,0.37,0.79
23/07/13,0.52,0.72,1692.390015,91.6836,0.53,0.81
24/07/13,0.29,0.46,1685.939941,90.2637,0.3,0.37
25/07/13,0.31,0.44,1690.25,91.2779,0.39,0.38
26/07/13,0.29,0.41,1691.650024,90.8722,0.33,0.32
29/07/13,0.25,0.41,1685.329956,89.4523,0.15,0.24
30/07/13,0.35,0.36,1685.959961,89.6552,0.33,0.33
31/07/13,0.29,0.3,1685.72998,89.6552,0.2,0.33
01/08/13,0.65,0.54,1706.869995,90.0609,0.33,0.35
02/08/13,0.8,0.52,1709.670044,89.6552,0.51,0.3
05/08/13,0.78,0.55,1707.140015,88.8438,0.33,0.21
06/08/13,0.56,0.51,1697.369995,88.8438,0.33,0.37
07/08/13,0.14,0.34,1690.910034,88.8438,0.26,0.24
08/08/13,0.17,0.4,1697.47998,88.641,0.3,0.27
09/08/13,0.15,0.41,1691.420044,89.6552,0.66,0.55
12/08/13,0.26,0.36,1689.469971,88.2353,0.39,0.39
13/08/13,0.41,0.45,1694.160034,87.8296,0.3,0.33
14/08/13,0.18,0.14,1685.390015,87.6268,0.29,0.24
15/08/13,0.07,0.03,1661.319946,83.57,0.06,0.05
16/08/13,0.07,0.02,1655.829956,82.3529,0.07,0.05
19/08/13,0.01,0.03,1646.060059,78.499,0.03,0.03
20/08/13,0.09,0.08,1652.349976,81.1359,0.07,0.04
21/08/13,0.13,0.01,1642.800049,79.3103,0.11,0.04
22/08/13,0.43,0.13,1656.959961,81.5416,0.42,0.05
23/08/13,0.7,0.17,1663.5,82.7586,0.9,0.12
26/08/13,0.48,0.11,1656.780029,81.7444,0.64,0.1
27/08/13,0.22,0.01,1630.47998,77.0791,0.2,0.03
28/08/13,0.11,0.19,1634.959961,77.0791,0.11,0.1
29/08/13,0.11,0.26,1638.170044,77.4848,0.1,0.2
30/08/13,0.12,0.32,1632.969971,75.6592,0.08,0.32
03/09/13,0.54,0.33,1639.77002,76.0649,0.35,0.18
04/09/13,0.73,0.57,1653.079956,78.2961,0.73,0.56
05/09/13,0.7,0.43,1655.079956,78.2961,0.68,0.33
06/09/13,0.81,0.36,1655.170044,78.7018,0.85,0.25
09/09/13,0.89,0.64,1671.709961,80.9331,0.91,0.6
10/09/13,0.88,0.9,1683.98999,82.1501,0.87,0.83
11/09/13,0.92,0.9,1689.130005,83.7728,0.95,0.94
12/09/13,0.84,0.81,1683.420044,81.5416,0.79,0.73
13/09/13,0.63,0.9,1687.98999,82.5558,0.7,0.97
16/09/13,0.57,0.91,1697.599976,83.7728,0.7,0.99
17/09/13,0.62,0.85,1704.76001,84.787,0.67,0.91
18/09/13,0.98,0.99,1725.52002,88.641,0.99,1
19/09/13,0.92,0.95,1722.339966,88.0325,0.93,0.99
20/09/13,0.56,0.65,1709.910034,85.8012,0.76,0.75
23/09/13,0.35,0.6,1701.839966,84.9899,0.53,0.66
24/09/13,0.09,0.46,1697.420044,83.3671,0.09,0.57
25/09/13,0.09,0.5,1692.77002,81.9838,0.08,0.62
26/09/13,0.26,0.54,1698.670044,82.9959,0.17,0.62
27/09/13,0.27,0.35,1691.75,80.5668,0.14,0.29
30/09/13,0.22,0.23,1681.550049,78.7449,0.13,0.14
01/10/13,0.45,0.18,1695,80.5668,0.31,0.07
02/10/13,0.37,0.19,1693.869995,80.5668,0.2,0.09
03/10/13,0.24,0.18,1678.660034,78.7879,0.26,0.1
04/10/13,0.54,0.36,1690.5,78.8306,0.6,0.15
07/10/13,0.15,0.29,1676.119995,77.8226,0.2,0.2
08/10/13,0.06,0.13,1655.449951,75,0.1,0.11
09/10/13,0.14,0.09,1656.400024,75,0.19,0.08
10/10/13,0.49,0.47,1692.560059,80.6452,0.78,0.68
11/10/13,0.87,0.74,1703.199951,81.6532,0.85,0.77
14/10/13,1,0.71,1710.140015,82.2581,0.99,0.74
15/10/13,0.97,0.5,1698.060059,78.629,0.83,0.49
16/10/13,0.86,0.8,1721.540039,83.2661,0.78,0.78
17/10/13,0.86,0.79,1733.150024,85.4839,0.84,0.89
18/10/13,0.92,0.98,1744.5,85.8871,0.81,0.97
21/10/13,0.99,1,1744.660034,85.2525,0.96,0.99
22/10/13,0.87,1,1754.670044,87.0707,0.81,1
23/10/13,0.61,0.84,1746.380005,85.2525,0.5,0.75
24/10/13,0.5,0.79,1752.069946,84.6465,0.33,0.71
25/10/13,0.63,0.8,1759.77002,86.4646,0.66,0.72
28/10/13,0.48,0.9,1762.109985,86.2626,0.43,0.93
29/10/13,0.77,0.79,1771.949951,86.6667,0.67,0.69
30/10/13,0.53,0.67,1763.310059,85.8586,0.64,0.6
31/10/13,0.36,0.58,1756.540039,84.4444,0.25,0.45
01/11/13,0.39,0.63,1761.640015,84.0404,0.25,0.51
04/11/13,0.33,0.57,1767.930054,85.2525,0.32,0.42
05/11/13,0.39,0.62,1762.969971,84.2424,0.3,0.53
06/11/13,0.61,0.64,1770.48999,85.4545,0.62,0.63
07/11/13,0.2,0.29,1747.150024,83.6364,0.49,0.34
08/11/13,0.45,0.46,1770.609985,84.0404,0.34,0.39
11/11/13,0.5,0.36,1771.890015,84.2424,0.55,0.36
12/11/13,0.35,0.4,1767.689941,83.0303,0.2,0.32
13/11/13,0.92,0.66,1782,84.6465,0.64,0.59
14/11/13,0.7,0.67,1790.619995,85.4839,0.69,0.64
15/11/13,0.78,0.68,1798.180054,85.6855,0.68,0.6
18/11/13,0.73,0.65,1791.530029,85.0806,0.75,0.63
19/11/13,0.44,0.59,1787.869995,84.2742,0.47,0.47
20/11/13,0.23,0.68,1781.369995,82.8629,0.16,0.51
21/11/13,0.34,0.61,1795.849976,83.871,0.23,0.54
22/11/13,0.59,0.67,1804.76001,84.6774,0.49,0.59
25/11/13,0.62,0.68,1802.47998,84.0726,0.53,0.64
26/11/13,0.73,0.59,1802.75,82.4597,0.48,0.33
27/11/13,0.55,0.55,1807.22998,82.4597,0.29,0.23
29/11/13,0.39,0.36,1805.810059,83.0645,0.27,0.28
02/12/13,0.36,0.43,1800.900024,81.8182,0.19,0.21
03/12/13,0.25,0.36,1795.150024,81.8182,0.45,0.3
04/12/13,0.17,0.5,1792.810059,81.6162,0.39,0.48
05/12/13,0.11,0.23,1785.030029,80.8081,0.19,0.24
06/12/13,0.49,0.29,1805.089966,82.4242,0.66,0.35
09/12/13,0.64,0.37,1808.369995,82.9959,0.73,0.53
10/12/13,0.58,0.28,1802.619995,80.8081,0.46,0.44
11/12/13,0.36,0.15,1782.219971,78.5859,0.23,0.21
12/12/13,0.05,0.12,1775.5,77.5758,0.09,0.17
13/12/13,0.03,0.16,1775.319946,76.5657,0.02,0.19
16/12/13,0.16,0.27,1786.540039,78.3838,0.2,0.24
17/12/13,0.42,0.25,1781,77.3737,0.39,0.22
18/12/13,0.96,0.74,1810.650024,81.2121,0.89,0.7
19/12/13,0.92,0.41,1809.599976,80.8081,0.93,0.49
20/12/13,0.88,0.52,1818.319946,82.0202,0.88,0.61
23/12/13,0.99,0.72,1827.98999,83.0303,0.97,0.79
24/12/13,0.77,0.88,1833.319946,84.0404,0.81,0.89
26/12/13,0.88,0.95,1842.02002,84.0404,0.83,0.89
27/12/13,0.77,0.94,1841.400024,84.2424,0.78,0.94
30/12/13,0.6,0.9,1841.069946,85.0505,0.75,0.9
31/12/13,0.66,0.96,1848.359985,85.4545,0.68,0.96
02/01/14,0.26,0.64,1831.97998,82.4242,0.3,0.71
03/01/14,0.26,0.65,1831.369995,81.8182,0.21,0.69
06/01/14,0.2,0.44,1826.77002,81.4141,0.16,0.56
07/01/14,0.25,0.47,1837.880005,82.0202,0.17,0.51
08/01/14,0.48,0.35,1837.48999,80.404,0.3,0.25
09/01/14,0.49,0.29,1838.130005,81.2121,0.48,0.32
10/01/14,0.67,0.34,1842.369995,83.0303,0.71,0.46
13/01/14,0.12,0.16,1819.199951,78.9899,0.15,0.12
14/01/14,0.4,0.24,1838.880005,81.0101,0.57,0.19
15/01/14,0.54,0.55,1848.380005,81.0101,0.51,0.44
16/01/14,0.42,0.52,1845.890015,81.2121,0.28,0.55
17/01/14,0.72,0.49,1838.699951,79.596,0.57,0.39
21/01/14,0.44,0.36,1843.800049,81.2121,0.55,0.53
22/01/14,0.27,0.37,1844.859985,81.2121,0.54,0.67
23/01/14,0.11,0.18,1828.459961,77.5758,0.11,0.18
24/01/14,0,0,1790.290039,70.5051,0,0
27/01/14,0,0.02,1781.560059,70.5051,0,0.01
28/01/14,0.01,0.01,1792.5,72.9293,0.02,0.02
29/01/14,0.01,0,1774.199951,69.899,0.03,0.01
30/01/14,0.45,0.02,1794.189941,74.1414,0.86,0.07
31/01/14,0.39,0.01,1782.589966,71.9192,0.68,0.06
03/02/14,0.03,0,1741.890015,61.6162,0,0
04/02/14,0.12,0.01,1755.199951,65.8586,0.12,0.01
05/02/14,0.05,0.02,1751.640015,65.6566,0.03,0.03
06/02/14,0.29,0.2,1773.430054,69.697,0.28,0.54
07/02/14,1,0.58,1797.02002,74.3434,1,0.82
10/02/14,0.96,0.42,1799.839966,74.9495,0.99,0.77
11/02/14,1,0.85,1819.75,77.5758,0.99,0.94
12/02/14,0.95,0.71,1819.26001,77.5758,0.97,0.83
13/02/14,0.87,0.87,1829.829956,78.5859,0.93,0.92
14/02/14,0.92,0.99,1838.630005,80.202,0.93,1
18/02/14,0.74,0.97,1840.76001,79.798,0.78,0.99
19/02/14,0.58,0.96,1828.75,78.1818,0.6,0.98
20/02/14,0.59,0.92,1839.780029,79.798,0.67,0.95
21/02/14,0.34,0.79,1836.25,80,0.53,0.85
24/02/14,0.52,0.83,1847.609985,81.0101,0.65,0.85
25/02/14,0.71,0.67,1845.119995,80.8081,0.8,0.76
26/02/14,0.47,0.7,1845.160034,81.2121,0.68,0.78
27/02/14,0.71,0.63,1854.290039,82.2222,0.76,0.77
28/02/14,0.6,0.59,1859.449951,82.8283,0.73,0.71
03/03/14,0.36,0.33,1845.72998,80.6061,0.48,0.61
04/03/14,0.81,0.8,1873.910034,83.4677,0.78,0.82
05/03/14,0.71,0.74,1873.810059,82.8629,0.56,0.72
06/03/14,0.68,0.77,1877.030029,82.8629,0.49,0.69
07/03/14,0.84,0.71,1878.040039,83.4677,0.81,0.67
10/03/14,0.38,0.71,1877.170044,84.0726,0.52,0.73
11/03/14,0.22,0.57,1867.630005,82.8629,0.48,0.64
12/03/14,0.21,0.44,1868.199951,82.6613,0.47,0.55
13/03/14,0.07,0.14,1846.339966,81.4516,0.24,0.36
14/03/14,0.06,0.21,1841.130005,79.8387,0.08,0.48
17/03/14,0.24,0.14,1858.829956,81.6532,0.36,0.32
18/03/14,0.46,0.24,1872.25,82.4597,0.5,0.52
19/03/14,0.69,0.14,1860.77002,81.6532,0.56,0.41
20/03/14,0.87,0.23,1872.01001,81.6532,0.78,0.32
21/03/14,0.55,0.2,1866.52002,82.2581,0.57,0.32
24/03/14,0.15,0.21,1857.439941,82.0565,0.42,0.51
25/03/14,0.49,0.28,1865.619995,82.4597,0.64,0.57
26/03/14,0.11,0.4,1852.560059,81.0484,0.4,0.56
27/03/14,0.14,0.45,1849.040039,80.4436,0.28,0.65
28/03/14,0.4,0.3,1857.619995,82.6613,0.58,0.69
31/03/14,0.55,0.33,1872.339966,84.4758,0.79,0.74
01/04/14,0.91,0.69,1885.52002,85.8871,0.94,0.86
02/04/14,0.95,0.62,1890.900024,86.8952,0.96,0.86
03/04/14,0.85,0.66,1888.77002,87.9276,0.94,0.89
04/04/14,0.28,0.46,1865.089966,85.3119,0.63,0.78
07/04/14,0.06,0.13,1845.040039,80.6841,0.07,0.32
08/04/14,0.07,0.31,1851.959961,83.2998,0.13,0.72
09/04/14,0.18,0.67,1872.180054,85.3119,0.17,0.84
10/04/14,0.1,0.12,1833.079956,78.672,0.06,0.14
11/04/14,0.13,0.04,1815.689941,73.0382,0.06,0.04
14/04/14,0.14,0.06,1830.609985,75.0503,0.05,0.06
15/04/14,0.14,0.09,1842.97998,78.0684,0.08,0.07
16/04/14,0.84,0.13,1862.310059,80.2817,0.73,0.11
17/04/14,0.98,0.37,1864.849976,82.0926,0.97,0.24
21/04/14,0.93,0.8,1871.890015,83.0986,0.96,0.71
22/04/14,0.91,0.81,1879.550049,83.9034,0.93,0.58
23/04/14,0.65,0.42,1875.390015,83.0986,0.8,0.31
24/04/14,0.68,0.88,1878.609985,82.5301,0.52,0.82
25/04/14,0.33,0.9,1863.400024,79.3173,0.15,0.9
28/04/14,0.28,0.83,1869.430054,77.51,0.11,0.7
29/04/14,0.46,0.82,1878.329956,78.9157,0.15,0.59
30/04/14,0.53,0.65,1883.949951,80.3213,0.29,0.52
01/05/14,0.76,0.61,1883.680054,80.8853,0.68,0.39
02/05/14,0.62,0.53,1881.140015,80.2817,0.79,0.25
