"","Mean","Standard.Deviation","Skewness","Kurtosis","T.Test","Winners","Loserss"
"80",-12.0860670511896,14.2242548887341,0.0741991818647089,-1.21021435295927,2.0457765561634e-13,74,26
"81",-21.3004729288976,12.1236174080242,0.0967065368708404,-1.05402684637397,3.42756219508652e-32,99,1
"82",-16.7729052466719,12.4098208140094,0.174793766338361,-0.845028311703518,3.28059640929036e-24,84,16
"83",8.66192487219383,13.2677351498469,0.360657912019115,-0.861992758170718,2.86578883231574e-09,33,67
"84",3.71244911077781,14.0452458696701,0.160093388895021,-0.920564379524351,0.00954863534253889,43,57
"85",6.1218105169736,16.1556060570413,-0.0556877566253812,-0.852612198845185,0.000259602958599069,39,61
"86",-20.3862541212275,12.6425223843352,0.0448161598619974,-0.940105108187003,1.89236664041965e-29,97,3
"87",-15.0600276625173,13.4795240405406,0.115882214155976,-1.071125820842,3.08976313589831e-19,86,14
"88",-25.184398340249,11.6135728540852,0.222635101912314,-1.03317823297611,2.18748442363154e-39,100,0
"89",-19.9799601015597,11.9448099163925,0.315415902564281,-0.974997668849422,1.31998580359078e-30,95,5
"90",-20.7378425763588,11.4505255959011,0.206131097808123,-1.18781706283461,3.44098529631695e-33,99,1
"91",-18.2351564785025,12.6557909986241,0.195485220517925,-0.925797979162821,4.82894160086018e-26,88,12
"92",-10.2748116606617,15.2614607117963,0.188200860128435,-0.884328308101983,1.10113487553906e-09,72,28
"93",-24.1012168663334,13.2247163925184,0.322350336445609,-0.814633616833145,2.13475560998891e-33,97,3
"94",-18.2000208138204,14.0635895127271,0.474388066252656,-0.566874940321695,5.1912859738607e-23,86,14
"95",-19.858112340781,13.6622844499045,0.625721655392046,-0.177432215336453,2.67668019641825e-26,90,10
"96",-28.477318307707,11.4494218517656,0.71776729573678,0.254676356641464,2.24612787787576e-44,98,2
"97",-28.1495684582189,9.53132247797065,0.260772974229406,-0.614440034285859,6.87242907979372e-51,100,0
"98",-23.0294369514023,9.14066567357676,0.0529717045440398,-1.01499493008697,7.46080450433387e-45,100,0
"99",-33.4910157468046,8.26127547998986,0.194569489609335,-0.841703894545173,1.82682890070684e-63,100,0
"100",-17.1411911730665,9.16775500484479,-0.131399948924823,-0.390589107210999,2.97485121342526e-34,96,4
"101",-18.8264669144688,9.61049137279121,-0.257003823873673,-0.536492974507266,7.78978217570587e-36,98,2
"102",-21.8849449207509,9.53908570115304,-0.226535087689119,-0.787329388647184,2.06716228822001e-41,100,0
"103",-23.4968233795342,9.7483534207411,-0.17456127733965,-1.39211702934495,3.25144143787734e-43,100,0
"104",-20.8315326151288,7.51111708060371,-0.465103097230378,0.788540104936104,1.78355305475019e-48,99,1
"105",-34.99798468363,11.5159586142811,0.638209924456448,-1.00250701877514,5.3468124812882e-52,100,0
